IG_USER_ID,USER_ID,USER_ID_INT,IG_USER_NAME,F_MEDIA_NOW,F_FOLLOWERS_NOW,F_FOLLOWING_NOW,F_ISPRIVATE_NOW,F_IS_BUSINESS,F_IS_MALE,F_IS_FEMALE
6DE9769B-15E3-E511-827A-6451063D545C,1156925585  ,1156925585,olgafomina_fashion_accessories,494,8190,7471,0,1,0,0
D936D09E-15E3-E511-827A-6451063D545C,1296063455  ,1296063455,staytruespin,867,3995,6931,0,1,0,0
2BBB279F-15E3-E511-827A-6451063D545C,1305079039  ,1305079039,dimon4ikdimoff,95,272,208,1,0,1,0
F932FFA1-15E3-E511-827A-6451063D545C,1386125808  ,1386125808,aidagitsba,84,2328,7499,0,1,0,0
115B01A2-15E3-E511-827A-6451063D545C,1387673276  ,1387673276,fridrich_kuzmin,296,113,142,0,0,1,0
0CBABFA8-15E3-E511-827A-6451063D545C,1477731923  ,1477731923,parket_esse,89,1278,2501,0,1,0,0
81E1EAAB-15E3-E511-827A-6451063D545C,1527019037  ,1527019037,milomira_store,7352,8547,3559,0,1,0,0
C13C06AE-15E3-E511-827A-6451063D545C,1562669833  ,1562669833,idealnay_svadba,226,3204,6380,0,1,0,0
CB43E4B0-15E3-E511-827A-6451063D545C,1600805496  ,1600805496,mylightru,85,2476,7216,0,1,0,0
0F4168B3-15E3-E511-827A-6451063D545C,1670377008  ,1670377008,nikellka,179,1522,6102,0,1,0,0
599C5DB5-15E3-E511-827A-6451063D545C,1700661346  ,1700661346,svetlana_tao_bao,250,1959,5125,0,0,0,0
441CB4B5-15E3-E511-827A-6451063D545C,1711753985  ,1711753985,anycake_ru,286,1900,759,0,1,0,0
B0C25CB8-15E3-E511-827A-6451063D545C,1796112001  ,1796112001,obyavleniya_sochi,809,10040,6978,0,1,0,0
3AB1BAB8-15E3-E511-827A-6451063D545C,1817997527  ,1817997527,dieta.spasibo,1,675,7080,0,1,0,0
EA3574BA-15E3-E511-827A-6451063D545C,187229419   ,187229419,pashtetusss,160,39,43,1,0,1,0
C409E3BC-15E3-E511-827A-6451063D545C,1959313105  ,1959313105,24_7magazin,574,2770,94,0,1,0,0
5F1488C0-15E3-E511-827A-6451063D545C,1991659492  ,1991659492,vash_brand,4124,7565,7139,0,1,0,0
B0C09BC1-15E3-E511-827A-6451063D545C,2010511001  ,2010511001,callisto_tlt,28,672,2744,0,1,0,0
93E911C4-15E3-E511-827A-6451063D545C,2050646382  ,2050646382,moishapki,71,1613,1950,0,1,0,0
EF5019C6-15E3-E511-827A-6451063D545C,20667168    ,20667168,denisstolbov,657,8620,1220,0,1,0,0
95B8F6C6-15E3-E511-827A-6451063D545C,2104275586  ,2104275586,vasilievvp,65,5198,7501,0,1,0,0
E5BFF6C6-15E3-E511-827A-6451063D545C,2104536457  ,2104536457,rusmatreshkacom,64,398,4794,0,1,0,0
7EE7C8C7-15E3-E511-827A-6451063D545C,2133903461  ,2133903461,domboxx_ru,88,5157,4385,0,1,0,0
8CD649C8-15E3-E511-827A-6451063D545C,2155068871  ,2155068871,livolo.moscow,34,588,2950,0,1,0,0
8CD949C8-15E3-E511-827A-6451063D545C,2155150203  ,2155150203,vincentkiyaga046,243,1138,7501,0,1,0,0
E2BB98CA-15E3-E511-827A-6451063D545C,21836343    ,21836343,artemuss,650,204,85,1,0,1,0
DF3F29CB-15E3-E511-827A-6451063D545C,2200697494  ,2200697494,italclean_nemchinovka_,216,396,2902,0,1,0,0
D511ABCC-15E3-E511-827A-6451063D545C,2223421540  ,2223421540,express_pochta,37,959,2336,0,1,0,0
3A9557CE-15E3-E511-827A-6451063D545C,226405183   ,226405183,revechka,554,458,403,0,0,0,1
4882B5D1-15E3-E511-827A-6451063D545C,239784514   ,239784514,diamondz_store2,188,11299,7473,0,1,0,0
610265D3-15E3-E511-827A-6451063D545C,28091801    ,28091801,marinasmi,135,218,189,0,0,0,1
F26AB7D3-15E3-E511-827A-6451063D545C,287103176   ,287103176,smit_elena,570,211,111,0,0,0,1
12A294D6-15E3-E511-827A-6451063D545C,306966205   ,306966205,air_raser,525,257,171,1,0,1,0
9DADE5D6-15E3-E511-827A-6451063D545C,313205682   ,313205682,marusya509,137,104,144,1,0,0,1
456E43D7-15E3-E511-827A-6451063D545C,326886849   ,326886849,fashion_stolitsa24,3340,1324,2223,0,1,0,0
71EA24D8-15E3-E511-827A-6451063D545C,3527525     ,3527525,ksushalove,3365,830,530,0,0,0,1
03330CDB-15E3-E511-827A-6451063D545C,381166809   ,381166809,17vika,151,139,138,0,0,0,1
B71A66DB-15E3-E511-827A-6451063D545C,401002195   ,401002195,_anna_vera,566,530,433,0,0,0,1
234770DC-15E3-E511-827A-6451063D545C,454778400   ,454778400,kostia715,154,61,51,0,0,1,0
2586A4DC-15E3-E511-827A-6451063D545C,456848788   ,456848788,apaeva,427,845,314,0,0,0,1
3E092ADD-15E3-E511-827A-6451063D545C,492111511   ,492111511,lmyaka,47,94,87,0,0,0,1
9356B3E0-15E3-E511-827A-6451063D545C,54133501    ,54133501,khrustix,1312,676,332,0,0,0,1
BB1EB8E0-15E3-E511-827A-6451063D545C,5446623     ,5446623,tanyadol,731,480,233,0,0,0,1
FEDD56E1-15E3-E511-827A-6451063D545C,588116651   ,588116651,fregorifer,145,75,91,0,0,0,1
6AC97BE1-15E3-E511-827A-6451063D545C,592387769   ,592387769,marcoscarrilhorosa,583,10718,7500,0,0,1,0
3DCEC6E1-15E3-E511-827A-6451063D545C,619520699   ,619520699,dariageiler,2635,28807,6243,0,1,0,0
4606D796-15E3-E511-827A-6451063D545C,1000339173  ,1000339173,pavlovadmitrievna,565,832,347,0,0,0,1
AF13D796-15E3-E511-827A-6451063D545C,1001457587  ,1001457587,elenka657,126,207,154,0,0,0,1
27A87F97-15E3-E511-827A-6451063D545C,1006246507  ,1006246507,nickwayyy,656,6019,987,0,1,0,0
441F5398-15E3-E511-827A-6451063D545C,1021154172  ,1021154172,covanishoes,121,202,669,0,1,0,0
4DF38F98-15E3-E511-827A-6451063D545C,1028511286  ,1028511286,i_am_bolgareva,41,168,81,0,0,0,1
343AA498-15E3-E511-827A-6451063D545C,1032771867  ,1032771867,vitaliy_negara,505,228,139,0,1,0,0
B340A498-15E3-E511-827A-6451063D545C,1033329138  ,1033329138,mommoyuri,98,99,72,0,0,0,1
18B3B698-15E3-E511-827A-6451063D545C,1036995446  ,1036995446,toska_na,251,170,91,0,0,0,1
E8C8B698-15E3-E511-827A-6451063D545C,1039324390  ,1039324390,windowshopping_moscow,85,207,129,0,1,0,0
9D4EB6A5-15E3-E511-827A-6451063D545C,144184845   ,144184845,coritca,2019,123,175,1,0,0,1
561674A6-15E3-E511-827A-6451063D545C,1447949699  ,1447949699,alinaunathi,0,78,164,0,0,0,1
B48829A9-15E3-E511-827A-6451063D545C,1485506032  ,1485506032,xo4y_cafe,58,321,2951,0,1,0,0
6BB477A9-15E3-E511-827A-6451063D545C,1495765438  ,1495765438,cyxymcka_ya,98,1766,7411,0,0,0,1
7F679CAA-15E3-E511-827A-6451063D545C,1507462943  ,1507462943,ps_studio_puma_volos_nails_msk,3327,10844,7185,0,1,0,0
6B83B2AF-15E3-E511-827A-6451063D545C,1591405811  ,1591405811,khripkoff,77,909,826,0,1,0,0
5526E4B1-15E3-E511-827A-6451063D545C,1642800267  ,1642800267,brendauto,260,2530,7010,0,1,0,0
B1ECFDB2-15E3-E511-827A-6451063D545C,1646823040  ,1646823040,optics_club,80,3703,7498,0,1,0,0
AFD5B9B5-15E3-E511-827A-6451063D545C,1715209633  ,1715209633,lipilin1980,649,133,96,0,0,1,0
D04810B6-15E3-E511-827A-6451063D545C,1735076323  ,1735076323,cvetochnoe.izobilie,82,1701,7495,0,1,0,0
01F057B8-15E3-E511-827A-6451063D545C,179246735   ,179246735,ksavenkov,517,182,116,0,0,1,0
238DB2B8-15E3-E511-827A-6451063D545C,1813080823  ,1813080823,krymskyval,180,1552,288,0,1,0,0
1CC1DAB8-15E3-E511-827A-6451063D545C,1818861814  ,1818861814,mam55560,28,43,63,0,0,0,1
56AB34B9-15E3-E511-827A-6451063D545C,1836755895  ,1836755895,tricksy_01,6,466,5176,0,1,0,0
262F14BB-15E3-E511-827A-6451063D545C,191953522   ,191953522,viktoria319,383,111,194,1,0,0,1
81D01FBC-15E3-E511-827A-6451063D545C,1941095622  ,1941095622,all_free_,24,1284,4343,0,1,0,0
08B721BC-15E3-E511-827A-6451063D545C,1942212862  ,1942212862,ldparquet,187,1665,3071,0,1,0,0
2C1088C0-15E3-E511-827A-6451063D545C,199151177   ,199151177,alexandrinae,955,250,549,1,0,0,1
196A07C4-15E3-E511-827A-6451063D545C,2044401856  ,2044401856,raskrutka_insta_biznes56,8,503,1704,0,1,0,0
5DF41DC6-15E3-E511-827A-6451063D545C,2069623511  ,2069623511,uvaomos,301,712,1881,0,1,0,0
D076D4C7-15E3-E511-827A-6451063D545C,2137034527  ,2137034527,_proud_to_be,85,1128,4776,0,1,0,0
119D1ECB-15E3-E511-827A-6451063D545C,219281674   ,219281674,dishyshy,3707,6713,7474,0,0,0,1
B72701CC-15E3-E511-827A-6451063D545C,221765415   ,221765415,pavelakapavlin,1824,221,255,1,0,1,0
5D75B6CC-15E3-E511-827A-6451063D545C,2226467558  ,2226467558,just_cute_chicka,135,68,269,1,1,0,0
7BD88ECE-15E3-E511-827A-6451063D545C,2269451077  ,2269451077,nice_and_cozy,44,1720,4742,0,1,0,0
075DCFD1-15E3-E511-827A-6451063D545C,245167809   ,245167809,biochemicalcake,922,4659,5287,0,1,0,0
28D97CD2-15E3-E511-827A-6451063D545C,261678387   ,261678387,about__sofia,1211,464,678,1,1,0,0
4BF57FD2-15E3-E511-827A-6451063D545C,262360790   ,262360790,elensham,1114,130194,356,0,0,0,1
BF4084D2-15E3-E511-827A-6451063D545C,263881348   ,263881348,pfingstrosse,33,38,113,1,0,0,1
7ACA43D6-15E3-E511-827A-6451063D545C,29841375    ,29841375,ilina_forgetmenot,251,422,290,1,0,1,0
A0635BD6-15E3-E511-827A-6451063D545C,303367463   ,303367463,__ba_03___,681,1972,4254,0,1,0,0
E1C0F0D6-15E3-E511-827A-6451063D545C,318044754   ,318044754,marykareva,415,260,178,1,0,0,1
758534D7-15E3-E511-827A-6451063D545C,324195329   ,324195329,omkulikova,674,56,44,1,0,0,1
1D8384D7-15E3-E511-827A-6451063D545C,334619060   ,334619060,kalinka_0105,313,96,227,1,0,0,1
FE487BD8-15E3-E511-827A-6451063D545C,363869471   ,363869471,zolotonazakaz.ru,148,1037,1539,0,1,0,0
219005DC-15E3-E511-827A-6451063D545C,423686380   ,423686380,expertsalon,418,1277,2498,0,1,0,0
1CA909DC-15E3-E511-827A-6451063D545C,4261825     ,4261825,kbushueva,1661,142,238,1,0,0,1
3C55ACDC-15E3-E511-827A-6451063D545C,46088094    ,46088094,klementino4ka,885,360,207,0,0,0,1
E5C2BDDC-15E3-E511-827A-6451063D545C,468171000   ,468171000,smiletosha,878,1643,7500,0,1,0,0
B93A3FDD-15E3-E511-827A-6451063D545C,49960767    ,49960767,watsonesq,346,102,95,1,0,1,0
695207E1-15E3-E511-827A-6451063D545C,55973667    ,55973667,leekri,792,9771,1219,0,1,0,0
85D234E1-15E3-E511-827A-6451063D545C,566174790   ,566174790,updatemoscow,466,3646,1320,0,1,0,0
C65F8EE1-15E3-E511-827A-6451063D545C,601827680   ,601827680,ksushka_m,313,235,319,0,0,0,1
C9B801E2-15E3-E511-827A-6451063D545C,641526377   ,641526377,mysleepyru,322,6103,5422,0,1,0,0
9360D3E2-15E3-E511-827A-6451063D545C,716320369   ,716320369,pozdnyakovadaria,143,93,61,0,0,0,1
2C2585E7-15E3-E511-827A-6451063D545C,9974316     ,9974316,kolenkina,883,380,526,1,0,0,1
7DC71B4A-4DE8-E511-827A-6451063D545C,21011767    ,21011767,alinalav,398,276,143,1,0,0,1
8AC71B4A-4DE8-E511-827A-6451063D545C,2293790039  ,2293790039,onle_bestercase,4,55,1346,0,1,0,0
750CD796-15E3-E511-827A-6451063D545C,10008639    ,10008639,_aileeeeeen,95,58,174,0,0,0,1
0A14D796-15E3-E511-827A-6451063D545C,1001483964  ,1001483964,materialistka18,148,315,62,0,0,0,1
DE1ED796-15E3-E511-827A-6451063D545C,1002267808  ,1002267808,homensvsbruschettas,673,1612,1101,0,1,0,0
8F225398-15E3-E511-827A-6451063D545C,1021340138  ,1021340138,wowplakat,49,829,973,0,1,0,0
8A2D5398-15E3-E511-827A-6451063D545C,1022141969  ,1022141969,rajpols,278,251,1343,0,0,0,1
2CF38F98-15E3-E511-827A-6451063D545C,1028497868  ,1028497868,lena_e07,32,100,66,0,0,0,1
8DEA4C99-15E3-E511-827A-6451063D545C,1058853986  ,1058853986,nastya_ple,305,171,174,0,0,0,1
AFA9BFA0-15E3-E511-827A-6451063D545C,1362136484  ,1362136484,thailostudio,86,222,765,0,1,0,0
FAD6A7A2-15E3-E511-827A-6451063D545C,1398143011  ,1398143011,vladimirova2005,400,610,715,0,1,0,0
BACD61A6-15E3-E511-827A-6451063D545C,1443958551  ,1443958551,burotkani,48,3061,3,0,1,0,0
0CD6BFA8-15E3-E511-827A-6451063D545C,1478160383  ,1478160383,katya_zaets,89,129,176,0,0,0,1
31D6DEAA-15E3-E511-827A-6451063D545C,1515923817  ,1515923817,missruche,174,3436,6771,0,1,0,0
499DA9AB-15E3-E511-827A-6451063D545C,1519903854  ,1519903854,justmoney.pro,83,1173,7086,0,1,0,0
2838C4AB-15E3-E511-827A-6451063D545C,1526324573  ,1526324573,maria_shevko,55,72,133,0,0,0,1
0E3D01AE-15E3-E511-827A-6451063D545C,1562330321  ,1562330321,a4sh3u,7,79,388,0,0,1,0
E74D08AE-15E3-E511-827A-6451063D545C,1563379532  ,1563379532,aleksandar.andjelkovic.311,806,2517,7500,0,0,1,0
703113AF-15E3-E511-827A-6451063D545C,1572218662  ,1572218662,yuliya_lampwork,457,1531,6035,0,1,0,0
1E6A1BB3-15E3-E511-827A-6451063D545C,1653844192  ,1653844192,il_guarna,502,151,450,0,0,0,1
C49315B8-15E3-E511-827A-6451063D545C,1777084769  ,1777084769,fotograf_v_abhazii,146,4299,7502,0,1,0,0
32C8A6B8-15E3-E511-827A-6451063D545C,1811848994  ,1811848994,chepushiloo,8,52,53,0,0,1,0
E870E3B8-15E3-E511-827A-6451063D545C,182200911   ,182200911,richdogworld,1284,10073,1028,0,1,0,0
C5CF71BA-15E3-E511-827A-6451063D545C,18622773    ,18622773,_doriz_,994,361,217,0,0,0,1
937F19BC-15E3-E511-827A-6451063D545C,1936238630  ,1936238630,letopromo7,210,386,5810,0,1,0,0
0703DBBC-15E3-E511-827A-6451063D545C,1953755190  ,1953755190,kidsvill_barvikha,316,1622,4587,0,1,0,0
3233B1BD-15E3-E511-827A-6451063D545C,1960279676  ,1960279676,mama.biznes,106,1816,3223,0,1,0,0
BF6907C4-15E3-E511-827A-6451063D545C,204436722   ,204436722,olga_okman,325,322,151,0,0,0,1
A30C0EC4-15E3-E511-827A-6451063D545C,2048001109  ,2048001109,dieta.emf,1,753,5930,0,1,0,0
86F911C4-15E3-E511-827A-6451063D545C,2051239885  ,2051239885,ps_nails_puma,1,478,3853,0,1,0,0
560F22C6-15E3-E511-827A-6451063D545C,207303882   ,207303882,agulnitskaya,659,162,197,1,0,0,1
10AE37C6-15E3-E511-827A-6451063D545C,208012754   ,208012754,prekrasnayababo4ka,922,60,110,1,0,0,1
D1BFA0C6-15E3-E511-827A-6451063D545C,2098841802  ,2098841802,knit.house_,46,953,6232,0,1,0,0
7A3A0CC7-15E3-E511-827A-6451063D545C,210865378   ,210865378,pani_agresja,1135,242,360,1,0,0,1
926C75C7-15E3-E511-827A-6451063D545C,2124510498  ,2124510498,hookahhousekos,99,1109,6654,0,1,0,0
8D2BBAC8-15E3-E511-827A-6451063D545C,2166416393  ,2166416393,hairytrev,1252,32,85,1,0,0,1
65A11ECB-15E3-E511-827A-6451063D545C,2193523842  ,2193523842,whats_up_biznes,12,2363,43,0,1,0,0
4F1AFACB-15E3-E511-827A-6451063D545C,2213609704  ,2213609704,citatatnik,3,604,5395,0,1,0,0
BD0181CC-15E3-E511-827A-6451063D545C,2218451297  ,2218451297,platelli,198,1274,5856,0,1,0,0
082181CC-15E3-E511-827A-6451063D545C,2219360991  ,2219360991,diskont.krossovki,39,1262,4962,0,1,0,0
0101C4CD-15E3-E511-827A-6451063D545C,2253976111  ,2253976111,avto_bmv,146,178,2319,0,1,0,0
579700CF-15E3-E511-827A-6451063D545C,2280246928  ,2280246928,rinat_barbershop,37,156,1286,0,1,0,0
4AED4ED1-15E3-E511-827A-6451063D545C,231507420   ,231507420,p1anteur,116,170,152,0,0,1,0
2EB757D2-15E3-E511-827A-6451063D545C,256592086   ,256592086,viliarel,303,110,215,0,0,0,1
584167D2-15E3-E511-827A-6451063D545C,257472983   ,257472983,midafff,69,66,41,0,0,1,0
A7DB73D2-15E3-E511-827A-6451063D545C,259703589   ,259703589,mariyabarisheva,792,406,1058,0,1,0,0
8BCABBD3-15E3-E511-827A-6451063D545C,287989717   ,287989717,viktoria19920,133,483,5036,0,1,0,0
B106DBD5-15E3-E511-827A-6451063D545C,290182121   ,290182121,zefirishe,160,92,111,0,0,0,1
9D1649D6-15E3-E511-827A-6451063D545C,300381917   ,300381917,yustinna,395,5809,67,0,0,0,1
822E91D6-15E3-E511-827A-6451063D545C,30612207    ,30612207,vnaumenko,1080,796,274,0,0,1,0
1B67E8D6-15E3-E511-827A-6451063D545C,314233013   ,314233013,bachuchinanatalia,69,37,51,1,0,0,1
AE9E29D8-15E3-E511-827A-6451063D545C,35427328    ,35427328,_kssss,19,184,201,1,0,0,1
7FA3E1DA-15E3-E511-827A-6451063D545C,37601199    ,37601199,leesnick,1180,1079,991,0,0,1,0
FD320FDB-15E3-E511-827A-6451063D545C,38304268    ,38304268,naivnyi,338,271,195,0,1,1,0
376E49DB-15E3-E511-827A-6451063D545C,389925440   ,389925440,lenkazimmelova,198,400,314,0,0,0,1
E93066DB-15E3-E511-827A-6451063D545C,40170855    ,40170855,crazeeivan,197,196,350,0,0,1,0
46D75ADC-15E3-E511-827A-6451063D545C,446774287   ,446774287,oxana_ryabova,418,1301,3491,0,1,0,0
D7252ADD-15E3-E511-827A-6451063D545C,493184504   ,493184504,yanakukanova,124,44,66,1,0,0,1
67DFCAE1-15E3-E511-827A-6451063D545C,625297285   ,625297285,leto_fitness,223,769,4078,0,1,0,0
680DD796-15E3-E511-827A-6451063D545C,1000946541  ,1000946541,d_sports,712,953,296,0,1,0,0
0CAC6598-15E3-E511-827A-6451063D545C,1026100729  ,1026100729,__kurbik__,372,252,87,0,0,0,1
6FFA8F98-15E3-E511-827A-6451063D545C,1029089995  ,1029089995,irka_nikolaeva,49,63,51,0,0,0,1
9029A498-15E3-E511-827A-6451063D545C,1030803841  ,1030803841,p.s.bart,175,437,143,0,0,0,1
9C49A498-15E3-E511-827A-6451063D545C,1033968394  ,1033968394,fabrica_gusev,176,3077,6066,0,1,0,0
56C0B698-15E3-E511-827A-6451063D545C,1038087587  ,1038087587,viki_vi__,218,149,85,0,0,0,1
C82A729B-15E3-E511-827A-6451063D545C,1153894281  ,1153894281,indiebar_it,162,81,323,0,1,0,0
5C02799B-15E3-E511-827A-6451063D545C,1160352128  ,1160352128,kompasze,72,142,125,0,0,0,1
CC3431A0-15E3-E511-827A-6451063D545C,1338607755  ,1338607755,inna_nikol,0,30,252,0,0,0,1
AF1AB7A0-15E3-E511-827A-6451063D545C,13551323    ,13551323,2rude4u,2077,5256,633,0,0,1,0
29DD2AA1-15E3-E511-827A-6451063D545C,1371353641  ,1371353641,brankaschoen,499,298,289,0,0,0,1
032D45AA-15E3-E511-827A-6451063D545C,1497979174  ,1497979174,ciagol22,600,806,5468,0,0,1,0
13074DAC-15E3-E511-827A-6451063D545C,1536704957  ,1536704957,linda.ru,55,17,10,1,0,0,1
D0078BAD-15E3-E511-827A-6451063D545C,1548997430  ,1548997430,ilyuha_komnatsky,240,1374,6608,0,1,0,0
CC70CFAD-15E3-E511-827A-6451063D545C,1559428396  ,1559428396,dr.vorushilina,74,4438,3451,0,1,0,0
803DCEAF-15E3-E511-827A-6451063D545C,1598673572  ,1598673572,vishnya216,66,24,61,1,0,0,1
263A49B1-15E3-E511-827A-6451063D545C,1619453965  ,1619453965,katyachu_store,46,926,3141,0,1,0,0
0DDAF1B3-15E3-E511-827A-6451063D545C,1690095976  ,1690095976,urokifortepiano,339,1392,2610,0,1,0,0
AEA84EB5-15E3-E511-827A-6451063D545C,1697736257  ,1697736257,salon_carrie_beauty,98,933,2849,0,1,0,0
88096FB5-15E3-E511-827A-6451063D545C,1706233381  ,1706233381,ogorodidacha,416,21727,86,0,1,0,0
C14310B6-15E3-E511-827A-6451063D545C,1734941241  ,1734941241,deeproom24,171,4475,4949,0,1,0,0
21274EB6-15E3-E511-827A-6451063D545C,174776974   ,174776974,bijoux_rus,192,10969,6768,0,1,0,0
79CC5AB6-15E3-E511-827A-6451063D545C,1750486734  ,1750486734,mos_macarons,17,138,2868,0,1,0,0
A5102AB8-15E3-E511-827A-6451063D545C,1784557039  ,1784557039,tala_tala_tala_,144,775,1579,0,0,0,1
9A2469B8-15E3-E511-827A-6451063D545C,1799879242  ,1799879242,nosoleg,1049,333,550,0,1,0,0
4E94E9B8-15E3-E511-827A-6451063D545C,1825157559  ,1825157559,masterfordesign,106,215,223,0,1,0,0
AA02DBBC-15E3-E511-827A-6451063D545C,1953743356  ,1953743356,lubasher.msk,230,160,1461,1,1,0,0
CEEEE2BC-15E3-E511-827A-6451063D545C,1958307269  ,1958307269,nnatuccia,92,172,413,1,0,0,1
46B36CC1-15E3-E511-827A-6451063D545C,199991412   ,199991412,anastasiausanova,3,91,327,1,0,0,1
AC3672C1-15E3-E511-827A-6451063D545C,200261279   ,200261279,mmakofka,741,100,95,1,0,0,1
092777C1-15E3-E511-827A-6451063D545C,2005606615  ,2005606615,bmw_union,14,4001,2514,0,1,0,0
CB895EC4-15E3-E511-827A-6451063D545C,205740905   ,205740905,yulaya_b,342,209,172,1,0,0,1
45F11DC6-15E3-E511-827A-6451063D545C,2069486627  ,2069486627,e.saheli,414,4762,4198,0,1,0,0
C8EA1FC6-15E3-E511-827A-6451063D545C,2071236005  ,2071236005,dinaraazamat88.mail.ru,83,1658,3718,1,1,0,0
8D1822C6-15E3-E511-827A-6451063D545C,2073363362  ,2073363362,media.pr,6,67,522,0,1,0,0
649180C6-15E3-E511-827A-6451063D545C,2086509933  ,2086509933,iq_quests,129,547,6588,0,1,0,0
BF13BAC8-15E3-E511-827A-6451063D545C,2165539010  ,2165539010,v_cvet,21,105,2761,0,1,0,0
2F1CDBCB-15E3-E511-827A-6451063D545C,2207751835  ,2207751835,clinicneoacademy,19,130,3647,0,1,0,0
C6BA87CC-15E3-E511-827A-6451063D545C,2221207020  ,2221207020,blackwoods.moscow,28,81,185,0,1,0,0
C6209ECC-15E3-E511-827A-6451063D545C,2222803671  ,2222803671,5blondesmini,77,1136,7309,0,1,0,0
1BE44BCD-15E3-E511-827A-6451063D545C,2241362380  ,2241362380,viktowka2418,79,2535,6661,1,1,0,0
A4EE4BCD-15E3-E511-827A-6451063D545C,2241663456  ,2241663456,handmade_best,121,1475,799,0,1,0,0
CE3A4ECD-15E3-E511-827A-6451063D545C,2243383797  ,2243383797,fishka_pay,18,49,170,0,1,0,0
1CAACACD-15E3-E511-827A-6451063D545C,2256281903  ,2256281903,masterskaya_for_you,220,901,2652,0,1,0,0
F40893CE-15E3-E511-827A-6451063D545C,2272582478  ,2272582478,zavod_akvariumov1,42,1349,3692,0,1,0,0
FEB6F4D0-15E3-E511-827A-6451063D545C,2295002559  ,2295002559,sspiritshop,48,488,4996,0,1,0,0
0A276ED1-15E3-E511-827A-6451063D545C,233432540   ,233432540,tanyaactau,39,21,35,1,0,0,1
CC95B5D1-15E3-E511-827A-6451063D545C,240217946   ,240217946,elmira_akhmedova,193,68,76,1,0,0,1
DB29BBD2-15E3-E511-827A-6451063D545C,26723893    ,26723893,tatochka1009,398,102,231,1,0,0,0
B8CB21D3-15E3-E511-827A-6451063D545C,274136895   ,274136895,shop_diamondz,180,13127,6851,0,1,0,0
B1ECA7D3-15E3-E511-827A-6451063D545C,284505732   ,284505732,feyanoa,62,88,160,1,0,0,1
92EA8AD6-15E3-E511-827A-6451063D545C,30361419    ,30361419,alice27ka,205,336,319,0,0,0,1
668977D8-15E3-E511-827A-6451063D545C,362779193   ,362779193,3mily_m,183,366,482,0,0,0,1
B326FFDB-15E3-E511-827A-6451063D545C,419714919   ,419714919,katya_bykaby,115,12,46,1,0,0,1
A9DE89DD-15E3-E511-827A-6451063D545C,51124117    ,51124117,dorogaechka,377,89,158,0,0,0,1
AE8A52E1-15E3-E511-827A-6451063D545C,583305598   ,583305598,sofia_smirnova,311,372,126,0,0,0,1
EAE003E3-15E3-E511-827A-6451063D545C,756518229   ,756518229,showroom1905_italy,6675,7882,5172,0,1,0,0
1B04D796-15E3-E511-827A-6451063D545C,1000136701  ,1000136701,vlatnarchuk,232,2075,276,0,0,1,0
D5A46598-15E3-E511-827A-6451063D545C,1025464461  ,1025464461,maria.beautiful.life,164,145,138,0,0,0,1
1BAA6598-15E3-E511-827A-6451063D545C,1025874962  ,1025874962,___sjb___,195,33,123,0,0,1,0
C3ED8F98-15E3-E511-827A-6451063D545C,1027989665  ,1027989665,__tatiana_v,73,60,68,0,0,0,1
AE4BA498-15E3-E511-827A-6451063D545C,1034127910  ,1034127910,dgagidgan,201,77,96,0,0,1,0
16AAB698-15E3-E511-827A-6451063D545C,1036075313  ,1036075313,frekenbok100770,471,245,94,0,0,0,1
40B0B698-15E3-E511-827A-6451063D545C,1036699315  ,1036699315,laura_psheunova,24,285,121,0,0,0,1
9350C998-15E3-E511-827A-6451063D545C,1042046948  ,1042046948,valenti_mari,1126,24145,3933,0,1,0,0
590D759F-15E3-E511-827A-6451063D545C,1317661806  ,1317661806,chiksypuksy,165,31,44,1,0,0,1
CD269CA4-15E3-E511-827A-6451063D545C,1426601781  ,1426601781,adamenkolex,33,698,3177,0,1,0,0
6F8455A6-15E3-E511-827A-6451063D545C,144206448   ,144206448,liagaleeva,654,784,317,0,0,0,1
E5B2FDAB-15E3-E511-827A-6451063D545C,1531031277  ,1531031277,shebeko.ed,77,1416,4784,0,1,0,0
34F333AC-15E3-E511-827A-6451063D545C,1534782355  ,1534782355,clothingforfamily,356,556,1536,0,1,0,0
0A1C53AD-15E3-E511-827A-6451063D545C,1546959057  ,1546959057,bm_architects,54,244,138,0,1,0,0
48B8BDB1-15E3-E511-827A-6451063D545C,1636844184  ,1636844184,smartmoskva,83,1157,160,0,1,0,0
B4AA5DB5-15E3-E511-827A-6451063D545C,1701077199  ,1701077199,avrora.watch,149,127,1678,0,1,0,0
2E9CE7B8-15E3-E511-827A-6451063D545C,1824883425  ,1824883425,dogstar_fashion,16,468,1154,0,1,0,0
1E2E1ABB-15E3-E511-827A-6451063D545C,1921073107  ,1921073107,__noe_pom__,38,45,76,0,0,1,0
7CBA21BC-15E3-E511-827A-6451063D545C,194232459   ,194232459,jackklim,70,55,40,0,0,1,0
189ABFBD-15E3-E511-827A-6451063D545C,1968138025  ,1968138025,lazybee.bui,19,60,57,0,0,0,1
30CC72C2-15E3-E511-827A-6451063D545C,2018129090  ,2018129090,oriflame_rabota_na_domu,4,874,6366,0,1,0,0
8927BBC2-15E3-E511-827A-6451063D545C,2020810351  ,2020810351,ikros7,10,977,5828,0,1,0,0
99AAFAC3-15E3-E511-827A-6451063D545C,2043556626  ,2043556626,rubankov_net,41,1262,4050,0,1,0,0
