client_id,DIR,Age,NumLoans,NumRealEstateLoans,NumDependents,Num30-59Delinquencies,Num60-89Delinquencies,Income,BalanceToCreditLimit,Delinquent90
8371,0.787763,71.2,23,3,0.0,2,0,7554.256123,0.676936,0
8372,0.042356,63.1,5,0,0.0,0,0,2352.196314,0.102421,0
8373,0.002956,62.4,6,0,0.0,0,0,10520.145704,0.02732,0
8374,0.083855,62.1,21,1,0.0,0,0,5702.998967,0.021474,0
8375,0.422777,31.3,4,1,0.0,0,0,5046.637066,0.851599,0
8376,0.164517,54.5,9,1,0.0,0,0,5861.230654,0.044739,0
8377,0.471899,63.3,9,2,1.0,0,0,6936.152132,0.768724,0
8378,501.290586,62.6,5,1,0.0,0,0,,0.032062,0
8379,0.620255,53.0,21,2,2.0,0,0,13605.034492,0.711392,0
8380,0.510991,45.4,13,1,2.0,1,0,4639.695898,0.40812,1
8381,0.349134,39.0,9,1,1.0,0,0,6178.861483,0.197319,0
8382,0.512895,58.0,4,1,1.0,1,0,4220.981748,1.087754,0
8383,0.286686,42.2,18,0,0.0,0,0,6049.563699,0.156448,0
8384,0.824766,58.4,25,2,1.0,0,0,3633.736951,0.265307,0
8385,0.227676,58.4,9,1,1.0,0,0,6719.330587,0.044131,0
8386,0.020613,75.1,9,0,0.0,0,0,5544.237278,0.056383,0
8387,0.66552,53.4,13,5,0.0,0,0,9427.860452,0.259284,0
8388,1353.48418,62.3,9,0,0.0,1,0,,0.372251,0
8389,0.384329,66.4,12,2,0.0,0,0,5288.436458,0.028917,0
8390,0.522624,71.3,21,2,0.0,0,0,5305.275598,0.019692,0
8391,0.00091,60.6,12,0,1.0,0,0,11085.204857,0.003187,0
8392,0.367547,52.3,5,2,1.0,0,0,10029.02627,0.878827,0
8393,0.1529,69.4,6,0,0.0,0,0,3348.286202,0.027188,0
8394,0.475796,35.1,7,0,2.0,0,0,1864.497657,0.600019,0
8395,1.393975,46.2,4,0,3.0,1,0,1005.34729,0.65906,0
8396,0.629393,31.2,11,2,0.0,0,0,4809.319546,0.681519,0
8397,0.034947,61.5,14,0,0.0,0,0,9416.977018,0.090208,0
8398,0.354901,56.2,12,2,2.0,4,0,11568.664534,0.754329,1
8399,0.17175,59.6,14,3,2.0,0,0,15614.067855,0.552803,0
8400,0.963899,67.7,7,0,0.0,0,0,3008.170782,0.845302,0
8401,0.0,50.3,0,0,0.0,98,98,,1.009904,1
8402,3524.883584,49.0,7,2,0.0,0,0,,0.061199,0
8403,0.519497,69.4,9,1,1.0,0,0,10029.925876,0.003861,0
8404,413.025024,72.7,5,0,0.0,0,0,,0.468456,0
8405,0.447212,52.1,13,2,0.0,0,0,6088.453619,0.768454,0
8406,0.407112,41.2,7,2,1.0,0,0,7260.878442,0.361206,0
8407,430.083117,81.2,8,1,0.0,0,0,,0.013073,0
8408,0.001225,55.5,2,0,1.0,1,0,10727.439943,1.008126,0
8409,134.338259,50.4,2,0,0.0,0,0,,1.008972,0
8410,0.445957,62.1,14,2,0.0,0,0,7521.689786,0.298274,0
8411,0.159814,40.3,9,1,0.0,0,0,4791.18053,0.006404,0
8412,0.314475,53.5,9,2,1.0,0,0,10922.88679,0.478235,0
8413,863.500311,73.4,16,1,0.0,0,0,,0.001389,0
8414,4365.794457,55.4,12,2,0.0,0,0,,0.10344,0
8415,0.315973,47.4,12,2,3.0,0,0,16749.455083,0.112658,0
8416,0.276096,30.2,15,0,0.0,0,0,5091.566845,0.0,0
8417,0.628941,48.0,27,1,0.0,0,0,5323.740479,0.307429,0
8418,0.148875,69.2,6,0,0.0,0,0,2012.912165,0.006309,0
8419,1764.917065,60.5,7,2,2.0,0,0,,0.0,0
8420,2049.162589,45.4,4,1,0.0,0,1,,1.009194,0
8421,0.647493,72.3,15,1,0.0,0,0,7125.56857,0.776419,0
8422,0.33995,61.5,8,0,0.0,3,1,2523.487984,1.028655,1
8423,0.302037,57.4,21,2,1.0,0,0,18125.754898,0.10729,0
8424,439.006626,55.3,8,0,1.0,6,1,,1.041797,1
8425,0.856899,45.4,17,1,2.0,0,0,5007.584194,0.042335,0
8426,0.407114,46.0,9,1,2.0,0,0,6348.863041,0.297408,0
8427,0.216371,47.1,16,0,2.0,0,0,5453.742532,0.163842,0
8428,0.340775,58.2,7,0,0.0,0,0,1765.186087,0.122027,0
8429,0.285189,36.1,5,0,0.0,0,0,3068.981765,0.553064,0
8430,0.551441,53.1,9,1,0.0,0,0,3823.441895,0.553152,0
8431,0.387617,52.5,5,2,0.0,1,0,11301.354267,1.004781,0
8432,0.394559,56.4,8,1,1.0,0,0,5424.746617,0.01485,0
8433,0.963371,54.4,4,1,0.0,0,0,2907.072833,0.120743,0
8434,0.0067,81.3,4,0,0.0,0,0,6048.634101,0.041367,0
8435,0.198875,80.8,11,1,0.0,0,0,4767.464427,0.163135,0
8436,5883.178571,60.1,17,1,0.0,0,0,,0.415786,0
8437,0.208213,51.4,8,3,1.0,0,3,20914.631718,1.006311,1
8438,1.233004,57.5,18,2,0.0,0,0,5096.906211,0.624625,0
8439,0.68103,32.1,8,2,1.0,0,0,6312.20157,0.73419,0
8440,0.170143,40.4,5,0,3.0,0,0,3359.094062,0.16219,0
8441,0.818316,33.2,8,3,1.0,1,0,4100.202319,0.989149,0
8442,0.0,56.2,2,0,3.0,0,0,3521.685724,0.0,0
8443,0.414191,52.4,7,2,0.0,1,0,7828.321733,0.0,0
8444,0.463761,40.1,7,1,0.0,2,1,5012.508935,1.006197,1
8445,0.509815,61.5,24,2,0.0,0,0,6583.891621,0.066928,0
8446,0.63754,45.1,5,2,0.0,0,0,4418.835513,0.05938,0
8447,512.900831,44.1,15,1,2.0,0,0,,0.039761,0
8448,40.069435,62.5,4,0,0.0,0,0,,0.012125,0
8449,0.04292,52.3,6,0,2.0,0,0,2065.336777,0.0,0
8450,0.356274,62.5,4,3,1.0,0,0,11025.909718,0.221579,0
8451,1227.180443,53.3,6,1,0.0,2,0,,0.814481,1
8452,7289.255663,63.4,24,2,0.0,0,0,,0.457547,0
8453,0.198975,52.3,6,2,1.0,0,0,11216.291252,0.079472,0
8454,0.558024,30.2,5,1,0.0,1,0,2028.366718,0.919812,0
8455,0.801947,66.3,12,3,2.0,0,0,7029.470872,0.050043,0
8456,580.785376,26.2,7,0,0.0,0,0,,0.403101,0
8457,0.573369,68.0,24,4,1.0,2,0,14552.048936,0.84148,0
8458,0.369408,71.4,10,2,1.0,0,0,4843.192735,0.047253,0
8459,0.003786,27.2,0,0,1.0,1,0,3988.320394,1.00654,0
8460,0.078263,40.1,2,0,0.0,0,0,6431.96315,0.239254,0
8461,0.101991,30.0,4,0,0.0,1,0,2901.670788,0.476346,0
8462,0.0,68.4,3,0,0.0,0,1,,0.0,0
8463,0.361155,62.4,11,1,0.0,0,0,2010.482344,0.068156,0
8464,0.1861,30.3,0,0,3.0,0,0,1706.966455,1.003773,1
8465,37.022653,84.1,2,0,0.0,0,0,,0.162654,0
8466,0.147262,54.1,1,0,1.0,1,0,4031.3081,1.00218,0
8467,0.564758,42.3,4,1,2.0,1,0,2005.470644,1.004605,0
8468,0.024786,41.1,13,0,3.0,0,0,4543.142204,0.058593,0
8469,0.328322,40.2,7,1,2.0,0,0,17508.282752,0.022239,0
8470,0.807103,43.2,4,2,2.0,1,0,2530.087759,1.009403,1
8471,0.248502,34.2,6,2,1.0,0,0,17260.882611,0.503141,0
8472,0.472944,69.3,10,2,0.0,0,0,3514.811318,0.173035,0
8473,0.594427,68.7,8,1,0.0,0,0,2488.285944,0.190031,0
8474,0.561154,48.3,15,1,3.0,0,0,3750.82845,0.040166,0
8475,0.041477,84.4,2,0,0.0,0,0,1941.270439,0.203869,0
8476,0.547748,61.5,5,1,0.0,0,0,6058.668038,0.094919,0
8477,0.019244,56.1,6,0,1.0,0,0,4713.772791,1.176745,0
8478,0.428146,49.3,16,2,1.0,1,1,4941.066038,0.041483,0
8479,0.0,31.2,3,0,0.0,0,0,2933.990834,0.0,0
8480,0.320502,56.0,5,1,0.0,0,0,4561.28311,0.0,0
8481,0.451283,50.4,15,3,0.0,0,0,26227.905267,0.903826,0
8482,0.005491,72.4,2,0,0.0,0,0,2390.238118,0.026883,0
8483,0.385881,60.2,9,2,1.0,0,0,10340.817774,0.324917,0
8484,1004.974142,34.1,4,0,0.0,0,2,,0.396923,0
8485,2218.299721,63.4,7,2,0.0,0,0,,0.518228,0
8486,0.378351,49.3,8,1,1.0,0,0,7241.888545,0.849611,0
8487,838.745014,45.2,4,1,,0,0,,0.059877,0
8488,0.367068,48.4,7,1,1.0,0,0,5999.572548,0.576805,0
8489,0.533552,52.5,18,1,1.0,0,0,5718.861858,0.42151,0
8490,0.097171,50.4,11,0,3.0,0,0,2805.879977,0.087392,0
8491,1.092816,36.3,13,3,2.0,0,0,4596.919609,0.59925,0
8492,0.11737,81.8,24,2,0.0,0,0,10500.51575,0.145034,0
8493,0.005003,75.4,4,0,0.0,0,0,5854.063852,0.02564,0
8494,0.220168,33.2,4,0,1.0,2,1,2679.017228,1.138564,0
8495,0.132711,58.2,12,1,2.0,0,0,7645.286815,0.045621,0
8496,0.253344,74.7,8,2,1.0,0,0,5120.107635,0.060012,0
8497,0.178202,50.3,4,1,2.0,0,0,19142.068621,3570.073457,0
8498,0.012751,28.3,1,0,0.0,0,0,2218.02833,0.145507,0
8499,0.518604,76.5,8,2,0.0,0,0,5008.162017,0.155666,0
8500,25996.926652,48.3,4,1,0.0,0,0,0.0,0.109103,0
8501,0.326749,54.5,3,1,1.0,4,0,6510.974094,0.674043,0
8502,0.348304,66.4,12,1,1.0,0,0,10409.241097,0.362226,0
8503,0.207863,51.1,7,1,1.0,0,0,9053.510393,0.140835,0
8504,2951.539401,58.1,14,2,4.0,0,0,,0.056895,0
8505,0.162899,54.2,6,1,0.0,0,0,8850.124011,0.050013,0
8506,1.362388,44.3,4,1,2.0,0,0,2302.738266,0.040405,0
8507,2.195591,73.3,5,2,0.0,0,0,1859.606878,0.035595,0
8508,0.008086,60.4,3,0,0.0,0,0,7246.515426,0.06412,0
8509,2078.528281,48.3,4,1,1.0,0,0,,0.176335,0
8510,0.375193,63.2,12,2,0.0,0,0,4543.110659,0.019862,0
8511,0.126672,24.1,3,0,0.0,1,0,807.891689,0.810243,0
8512,0.317408,66.2,14,2,0.0,0,0,9363.794169,0.176949,0
8513,1448.412548,33.3,7,0,0.0,0,0,,0.510601,0
8514,0.222088,55.5,6,1,0.0,0,0,2824.544281,0.041785,0
8515,0.025118,49.0,0,0,1.0,0,0,605.635387,1.000717,1
8516,2575.348811,37.2,5,2,0.0,0,0,,0.161756,0
8517,0.042231,63.1,9,0,0.0,0,0,2517.004425,0.047957,0
8518,1946.42741,63.4,12,3,0.0,0,0,,0.004829,1
8519,0.227336,43.1,9,0,3.0,0,0,4857.694364,0.215053,0
8520,0.483095,58.2,10,0,0.0,0,0,2639.701804,0.521238,0
8521,0.071882,46.1,2,0,1.0,0,0,5282.661144,1.219704,0
8522,3820.240213,64.3,16,1,0.0,0,0,,0.585056,0
8523,0.358581,49.4,21,2,0.0,0,0,8780.789816,0.082173,0
8524,0.753597,51.3,8,1,2.0,0,0,2508.723612,0.03307,0
8525,0.187241,33.2,8,1,0.0,0,1,5667.951044,0.005407,1
8526,2063.769909,48.1,9,1,2.0,0,0,,0.266552,0
8527,0.065502,28.0,7,0,0.0,0,0,4005.090905,1.001946,0
8528,0.270102,46.1,2,1,0.0,1,0,3005.322772,0.0,0
8529,1.530197,51.4,13,2,2.0,0,0,2413.150814,0.118784,0
8530,0.033737,40.1,1,0,3.0,0,1,3894.965074,0.889199,0
8531,0.178384,28.1,1,0,0.0,0,0,4048.343158,1.009915,1
8532,0.004263,82.7,4,0,1.0,0,0,3327.988492,0.005621,0
8533,0.012341,60.4,2,0,1.0,0,0,4678.752697,0.043118,0
8534,0.656513,46.3,11,2,0.0,0,0,2747.589305,0.877492,0
8535,0.362339,51.3,6,1,2.0,0,0,9087.355725,0.0,0
8536,0.348319,38.1,5,2,1.0,0,0,6127.964436,0.929688,0
8537,0.252356,50.2,3,1,4.0,3,0,5554.525565,0.141945,0
8538,1760.194642,55.3,15,1,0.0,0,0,,0.03226,0
8539,10.843265,52.2,7,1,0.0,0,0,4427.85885,0.032699,0
8540,0.0,52.1,2,0,3.0,0,0,2015.922456,0.0,0
8541,8007.398438,64.2,24,2,0.0,0,0,,0.216063,0
8542,751.843354,31.0,8,0,0.0,0,0,,0.842843,0
8543,0.181574,85.3,16,0,1.0,0,0,11337.446068,0.405981,0
8544,0.786769,61.3,10,2,0.0,0,0,7236.048566,0.93614,0
8545,2.014877,92.4,2,0,,0,0,,0.017865,0
8546,356.87834,79.1,11,0,,0,0,,0.032644,0
8547,0.301537,57.4,15,1,1.0,0,0,6090.727791,0.03809,0
8548,113.141129,82.1,3,0,0.0,0,0,,0.10291,0
8549,0.176216,61.5,6,0,0.0,0,0,3410.149279,0.002856,0
8550,0.217998,52.1,5,1,3.0,0,0,15720.263196,0.190224,0
8551,0.36456,70.6,5,2,1.0,0,0,5531.763346,0.026386,0
8552,0.509901,47.3,17,3,1.0,1,0,7419.852035,0.135936,0
8553,0.490866,44.1,6,2,4.0,0,0,6935.723455,0.311674,0
8554,2856.061546,42.1,9,2,0.0,0,0,,0.174372,0
8555,0.601369,34.3,15,2,0.0,0,0,5187.691506,0.120042,0
8556,0.458468,35.2,6,1,2.0,0,0,11801.627325,0.0,0
8557,2.017379,68.1,1,0,,0,0,,0.003673,0
8558,0.404779,59.2,7,1,0.0,0,0,4006.612667,0.482406,0
8559,0.182753,55.3,9,1,2.0,0,0,12677.125749,0.002824,0
8560,4036.661699,46.1,7,2,0.0,0,0,,0.125615,0
8561,0.464568,54.0,4,1,0.0,0,0,2490.849705,1.005575,0
8562,0.435088,81.3,19,1,0.0,0,0,3936.427913,0.354625,0
8563,1162.99256,85.2,8,1,0.0,0,0,,1.003175,0
8564,0.008976,79.2,3,0,0.0,0,0,4621.34995,0.038016,0
8565,0.432701,70.3,7,2,1.0,0,0,8180.046413,0.0,0
8566,0.291118,63.2,8,1,1.0,0,0,5953.080659,0.0,0
8567,0.003416,30.1,1,0,1.0,0,0,5026.074822,0.57635,0
8568,0.469445,34.1,5,1,0.0,0,0,3690.163234,0.080196,0
8569,0.05302,67.2,6,1,0.0,0,0,30289.857384,0.073269,0
8570,5232.354715,51.5,22,2,0.0,3,0,0.0,0.024867,1
8571,0.319323,57.2,3,1,2.0,1,1,4385.786769,1.826749,1
8572,0.24093,45.1,9,0,0.0,1,1,5330.772696,0.814319,0
8573,0.57716,34.1,9,2,0.0,0,0,5670.809102,0.014085,0
8574,0.071301,38.3,5,0,2.0,0,0,6600.876339,0.078206,0
8575,0.005893,67.3,4,0,0.0,0,0,3577.354488,0.021463,0
8576,0.00932,42.2,2,0,0.0,0,0,7153.336099,1.00916,1
8577,0.884312,45.3,10,2,2.0,0,0,2524.696721,0.126163,0
8578,0.430749,42.3,4,2,0.0,0,0,8350.565464,0.028075,0
8579,0.588806,55.2,9,2,2.0,0,0,6437.800929,0.497045,0
8580,1.248907,48.2,6,2,3.0,0,0,3195.296551,0.701502,0
8581,0.285983,57.5,21,2,2.0,0,0,10393.532101,0.084569,0
8582,0.527267,57.2,10,3,0.0,0,0,8573.657459,0.244862,0
8583,0.365656,48.4,9,1,0.0,1,0,6548.808107,0.04513,0
8584,850.389384,40.4,4,0,,0,0,,0.16518,0
8585,0.507368,33.1,6,2,1.0,0,0,5750.384921,0.432974,0
8586,0.507919,40.4,5,1,2.0,0,0,5345.789668,0.401566,0
8587,1001.402083,48.3,8,1,0.0,0,0,,0.052881,0
8588,0.273809,79.0,11,1,0.0,0,0,4605.813837,0.016151,0
8589,0.492496,52.2,7,2,2.0,0,0,5241.268127,0.056376,0
8590,1.014049,50.3,20,1,3.0,0,0,3433.667225,0.274556,0
8591,0.116283,25.0,3,0,0.0,3,0,3525.20075,0.965981,0
8592,0.415905,51.1,6,1,1.0,2,0,2916.360142,0.326329,1
8593,0.240355,57.2,14,2,2.0,0,0,15147.959824,0.132211,0
8594,0.48884,38.3,3,1,3.0,2,0,2759.261996,1.000713,1
8595,0.257013,69.2,11,2,0.0,0,0,8118.811818,0.13347,0
8596,0.85973,48.1,16,2,3.0,0,0,8723.671316,0.829987,0
8597,0.440297,34.3,6,1,1.0,0,0,4372.556458,0.064817,0
8598,2.054634,36.1,4,1,0.0,0,0,1400.637907,0.0,0
8599,0.240005,49.1,7,1,1.0,0,0,8244.626297,0.018024,0
8600,0.053495,28.3,4,0,0.0,0,0,4533.4537,0.044555,0
8601,0.010083,24.2,1,0,0.0,0,0,908.830865,0.32476,0
8602,1093.222817,47.2,5,1,2.0,0,0,,0.006145,0
8603,0.319306,41.4,12,2,3.0,1,0,7507.159531,0.736294,0
8604,26.086521,49.1,2,0,0.0,0,0,,0.036897,0
8605,0.454137,50.1,9,1,1.0,0,0,9184.234018,0.143697,0
8606,0.422812,61.0,5,2,0.0,1,0,5508.657553,0.022441,1
8607,0.194635,51.4,6,1,2.0,0,0,6338.007247,0.063364,0
8608,0.114072,81.3,8,1,0.0,0,0,7711.508836,0.0,0
8609,1.587524,42.3,12,2,4.0,1,0,2646.666331,0.858106,0
8610,0.229214,24.1,4,0,0.0,1,1,1914.694455,0.469597,1
8611,0.050688,53.3,6,0,0.0,0,0,4846.573464,0.024783,0
8612,0.19529,59.6,14,1,0.0,0,0,4815.398027,0.080322,0
8613,0.325258,54.1,11,2,0.0,0,0,7722.316145,0.889713,1
8614,0.548793,52.0,21,1,0.0,0,0,11023.098454,0.82955,0
8615,0.341716,64.1,7,1,1.0,0,0,4503.050191,0.204339,0
8616,0.011882,67.1,6,0,0.0,0,0,5046.595764,0.032262,0
8617,0.386966,56.3,20,2,2.0,1,0,14767.874509,0.177979,0
8618,975.115203,77.4,9,1,0.0,0,0,,0.013861,0
8619,0.259372,63.2,6,1,0.0,0,0,4777.74501,0.089095,0
8620,63.061155,56.2,6,0,0.0,0,0,,0.051741,0
8621,0.0,60.3,3,0,0.0,0,0,8457.495799,0.0,0
8622,0.552481,44.4,5,1,2.0,0,0,5465.75732,0.891357,0
8623,0.021499,51.0,2,0,1.0,1,0,5014.674274,0.884128,0
8624,0.888498,28.2,7,1,1.0,0,0,1918.317702,0.008177,0
8625,0.323651,69.1,9,2,0.0,0,0,15928.029736,0.0,0
8626,0.186176,45.4,16,1,1.0,2,0,8063.542226,0.223875,0
8627,19.025635,43.4,3,0,0.0,4,0,,1.009982,0
8628,0.45255,43.4,12,2,2.0,0,0,7308.810293,0.537511,0
8629,141.193014,38.1,2,0,0.0,0,0,,1.005674,1
8630,4066.723721,51.1,8,2,0.0,0,0,,0.986991,0
8631,0.124394,34.0,2,0,0.0,0,0,3021.776865,1.009919,0
8632,0.766869,69.0,12,1,0.0,0,0,2241.217568,0.070505,0
8633,1678.591214,61.4,5,1,0.0,0,0,,0.004721,0
8634,0.068652,29.1,2,0,0.0,1,0,4223.784251,0.750798,0
8635,0.226628,40.4,4,0,2.0,2,0,3623.684425,0.987625,0
8636,0.460164,31.1,14,1,0.0,0,0,3521.257583,0.891701,0
8637,343.112982,63.4,5,1,,0,0,,0.057919,0
8638,0.363619,53.4,20,1,3.0,0,0,11080.955562,0.222267,0
8639,0.603831,64.1,12,1,0.0,1,0,6027.743125,0.463594,0
8640,0.010819,42.2,4,0,3.0,0,0,5525.394903,0.106055,0
8641,0.008602,61.4,8,0,0.0,0,0,20184.237737,0.061319,0
8642,0.473853,45.1,5,1,0.0,0,0,5013.275318,0.303067,0
8643,0.204484,48.4,4,1,0.0,0,1,12107.557794,0.030153,1
8644,0.187399,48.3,5,1,0.0,0,0,2208.179082,0.204296,0
8645,0.190101,55.0,13,2,4.0,0,0,26847.493414,0.675673,0
8646,0.247712,40.1,7,1,2.0,0,0,8957.125242,0.105507,0
8647,0.017745,33.3,2,0,2.0,0,0,4553.16291,1.006256,0
8648,2850.218266,74.7,8,3,0.0,0,0,,0.197628,0
8649,0.369772,66.3,9,0,0.0,0,0,1550.116059,0.087486,0
8650,0.0,32.1,1,0,0.0,0,0,1210.79035,1.002468,0
8651,0.0,69.4,4,0,,0,0,,1.007469,0
8652,0.223676,63.5,8,0,1.0,3,0,25218.021228,0.554007,0
8653,0.255179,61.2,15,0,0.0,2,0,11564.983836,0.458659,0
8654,0.23676,33.2,9,0,2.0,0,0,6613.164251,0.378641,0
8655,162.602922,27.1,9,0,0.0,0,0,,0.153223,0
8656,0.39366,59.1,13,1,0.0,0,0,6555.025168,0.082916,0
8657,4738.850743,44.3,5,3,2.0,0,0,,0.497163,0
8658,69.352474,70.6,9,0,0.0,0,0,,0.015336,0
8659,0.282245,70.1,9,1,0.0,0,0,5041.659338,0.041327,0
8660,1.192617,45.3,7,1,0.0,0,0,1872.334349,0.678402,0
8661,419.156357,66.1,10,0,0.0,0,0,,0.007259,0
8662,0.298267,46.1,8,1,1.0,0,0,8956.55318,0.218683,0
8663,0.318981,56.4,9,2,1.0,0,0,11329.33873,0.057194,0
8664,0.008197,54.5,6,0,0.0,0,0,7310.825768,0.050142,1
8665,0.0,21.0,1,0,,0,0,,0.1302,0
8666,0.152199,71.5,8,1,0.0,0,0,1225.009935,0.031385,0
8667,0.205955,53.1,11,0,0.0,0,0,3420.372227,0.175257,0
8668,0.540947,59.0,6,1,1.0,0,0,9074.807684,0.618816,0
8669,2704.875566,66.4,5,1,,0,0,,0.0,0
8670,0.236155,31.1,6,2,1.0,0,0,8908.13713,0.0,0
8671,0.556847,50.2,11,1,1.0,1,0,4840.630832,0.320258,0
8672,1166.785724,42.1,10,1,0.0,0,0,,0.239146,0
8673,0.0,52.3,3,0,0.0,0,0,6557.180683,0.0,0
8674,0.396034,54.2,11,1,2.0,0,0,2366.017552,0.02526,0
8675,0.382023,47.1,4,1,2.0,0,0,6014.32586,0.421972,0
8676,8.05456,36.0,10,0,0.0,0,0,,0.007078,0
8677,0.004616,39.1,9,0,1.0,0,0,5246.004728,0.006608,0
8678,0.232959,49.1,9,2,3.0,0,0,10501.003681,0.182598,0
8679,0.729929,63.5,20,2,2.0,0,0,7005.586887,0.891148,0
8680,10367.527909,73.2,20,1,0.0,1,0,,0.44404,1
8681,0.530872,54.4,7,1,0.0,0,0,2863.364455,0.823068,0
8682,0.27249,55.5,8,1,4.0,0,0,16524.566863,0.135876,0
8683,3172.09265,48.3,8,2,0.0,1,0,,0.604544,0
8684,0.189709,84.7,5,0,0.0,0,0,1703.265474,0.0,0
8685,0.239293,47.4,7,1,1.0,0,0,8945.145525,0.078466,0
8686,0.139075,35.2,7,0,0.0,0,0,9599.916694,0.333608,0
8687,0.314403,56.1,11,1,2.0,5,0,6044.639859,0.867858,0
8688,149.836007,91.3,8,0,,0,0,,0.041192,0
8689,0.343293,50.1,13,1,0.0,0,0,2846.546401,0.340508,0
8690,3345.349948,62.5,15,1,0.0,0,0,,0.364561,0
8691,0.001704,79.3,3,0,0.0,0,0,3550.095637,0.008857,0
8692,0.338554,64.4,14,3,0.0,0,0,11763.861213,0.057353,0
8693,0.094954,56.1,7,1,0.0,0,0,8406.206848,0.007679,0
8694,0.616386,64.1,16,2,1.0,0,0,7212.019064,0.291115,0
8695,0.342911,63.5,8,2,0.0,0,0,3420.804305,0.0,0
8696,0.350276,64.2,23,2,0.0,0,0,8108.605125,0.003313,0
8697,0.01883,53.1,3,0,1.0,1,0,3926.783706,1.099393,0
8698,1.311245,49.5,14,4,1.0,0,0,6277.932174,0.848236,1
8699,1356.93024,62.3,7,1,0.0,0,0,,0.275833,0
8700,1.599167,51.4,19,2,0.0,0,0,2684.269922,0.034261,0
8701,0.348097,47.3,5,3,3.0,0,0,13807.207373,1.006697,0
8702,0.347466,38.2,13,1,2.0,0,0,8279.616162,0.380087,0
8703,0.282885,70.3,5,1,0.0,0,0,8047.164002,0.371429,0
8704,0.106358,54.2,2,0,1.0,2,0,4177.995976,1.006617,1
8705,0.032927,30.1,0,0,0.0,0,0,1911.910714,1.000394,0
8706,0.33499,76.6,5,1,0.0,0,0,3831.813946,0.090541,0
8707,0.435398,42.0,10,2,1.0,0,0,11121.933737,0.289136,0
8708,0.088025,37.2,1,0,0.0,0,0,5412.378241,1.000817,0
8709,0.012043,44.1,7,0,1.0,0,0,4556.038578,0.027436,0
8710,2117.160619,72.3,11,1,0.0,0,0,,0.010686,0
8711,0.042525,65.5,2,0,0.0,0,0,1301.460665,1.00893,0
8712,0.891058,28.1,13,1,0.0,0,0,2001.388049,0.30903,0
8713,1007.544662,65.5,7,1,0.0,0,0,,0.191386,0
8714,0.390873,41.1,13,0,4.0,0,0,3241.697116,0.331966,0
8715,553.910629,64.2,5,0,0.0,0,0,,0.275595,0
8716,0.436656,50.4,10,1,0.0,1,0,5046.200149,0.769944,0
8717,0.044928,30.1,5,0,1.0,0,0,4353.36726,0.20473,0
8718,0.020235,50.3,4,0,4.0,0,0,6051.065214,0.38282,0
8719,1648.40629,54.3,11,1,0.0,0,0,,0.448651,0
8720,0.429228,45.1,25,2,2.0,2,1,5121.603084,0.142747,1
8721,0.523943,51.1,14,3,2.0,0,0,7225.535556,0.614828,1
8722,0.327182,67.4,10,2,0.0,0,0,4231.020516,0.072476,0
8723,0.523384,38.1,7,1,1.0,1,2,2726.718926,0.191168,0
8724,0.437299,53.2,8,1,1.0,0,0,6739.09188,0.091626,0
8725,0.00183,69.3,8,0,0.0,0,0,5509.544059,0.006032,0
8726,1274.802113,50.4,5,1,0.0,0,0,,0.070265,0
8727,0.113988,72.7,16,0,0.0,0,0,5520.901621,0.019934,0
8728,656.487833,47.4,6,0,2.0,0,0,,0.72853,0
8729,0.593624,52.0,9,1,3.0,0,0,8431.970813,0.672008,0
8730,0.021046,23.1,2,0,0.0,0,0,2017.794196,0.708338,0
8731,0.261529,42.4,5,0,2.0,2,1,3532.582576,1.029706,1
8732,0.082427,61.5,6,0,0.0,0,0,3021.455158,0.0,0
8733,0.717296,57.1,5,1,2.0,0,0,2254.947642,0.14769,0
8734,0.187731,61.2,7,0,0.0,0,0,9473.262968,0.208179,0
8735,0.414753,61.6,20,2,0.0,1,0,8091.446233,0.462278,0
8736,0.195088,65.3,8,0,1.0,1,0,3475.461814,0.112231,0
8737,0.736538,45.0,12,2,1.0,1,0,3952.881348,0.061335,0
8738,4.032041,84.3,2,0,0.0,0,0,,0.006339,0
8739,698.008011,49.2,3,1,0.0,0,0,,1.008459,0
8740,0.399062,73.5,11,3,0.0,0,0,14093.78665,0.142229,0
8741,1314.91461,47.1,5,1,0.0,0,2,,3.29495,0
8742,1007.584681,83.1,13,1,0.0,0,0,,0.215333,0
8743,0.400919,62.6,13,1,0.0,0,0,8794.350304,0.164721,0
8744,0.0,56.4,5,0,0.0,0,0,7385.339293,1.004211,0
8745,0.0,75.4,1,0,,0,0,,0.0,0
8746,350.572247,55.1,5,0,1.0,0,0,0.0,0.01903,0
8747,0.21416,40.4,5,0,0.0,0,0,3609.490453,0.391373,0
8748,1.341065,59.2,17,2,0.0,0,0,1502.270249,0.055979,0
8749,0.469602,70.2,19,1,0.0,0,0,4526.453415,0.014263,0
8750,0.550452,48.1,8,2,4.0,2,0,5409.020796,0.900985,0
8751,0.140276,52.1,8,1,0.0,0,0,5585.118815,0.011615,0
8752,0.008803,77.0,2,0,0.0,0,0,1960.01647,0.023176,0
8753,0.136574,64.1,9,0,0.0,1,0,3871.571626,0.0,0
8754,2125.156831,62.5,9,1,0.0,0,0,,0.473462,0
8755,1472.47505,44.2,5,0,0.0,0,0,,0.731896,0
8756,0.429202,49.4,4,1,0.0,0,0,6514.305615,0.033832,0
8757,0.47193,66.3,13,2,0.0,0,0,11445.5266,0.841141,0
